fold,sample_idx,gaia_index,fti_pred,rcl_pred,rcl_pred_service,n_real_services,has_raw_log,metric_top1_service,metric_top1_service_idx,metric_top1_weight,metric_top1_lift,metric_top1_is_rcl_pred,metric_top1_n_events,trace_top1_service,trace_top1_service_idx,trace_top1_weight,trace_top1_lift,trace_top1_is_rcl_pred,trace_top1_n_events,log_top1_service,log_top1_service_idx,log_top1_weight,log_top1_lift,log_top1_is_rcl_pred,log_top1_n_events,winning_modality,rcl_true,fti_true,rcl_correct,fti_correct
2,660,3363,2.0,5,mobservice2,10,True,webservice2,9,0.1156419962644577,1.156419962644577,False,30,redisservice2,7,0.24875938892364502,2.48759388923645,False,4,logservice1,2,0.15187719464302063,1.5187719464302063,False,4,trace,5,2,True,True
2,661,3369,2.0,5,mobservice2,10,True,webservice2,9,0.10802119970321655,1.0802119970321655,False,14,webservice2,9,0.222879558801651,2.22879558801651,False,1,logservice1,2,0.15392109751701355,1.5392109751701355,False,4,trace,5,2,True,True
2,662,3374,2.0,5,mobservice2,10,True,webservice2,9,0.11057636141777039,1.1057636141777039,False,17,webservice2,9,0.2245141565799713,2.245141565799713,False,3,logservice1,2,0.15720689296722412,1.5720689296722412,False,4,trace,5,2,True,True
2,663,3375,2.0,5,mobservice2,10,True,dbservice1,0,0.12374816834926605,1.2374816834926605,False,7,webservice2,9,0.33291715383529663,3.3291715383529663,False,4,logservice1,2,0.1531929075717926,1.531929075717926,False,4,trace,5,2,True,True
2,664,3376,2.0,5,mobservice2,10,True,dbservice1,0,0.12672100961208344,1.2672100961208344,False,33,webservice2,9,0.29152795672416687,2.9152795672416687,False,2,logservice1,2,0.15212072432041168,1.5212072432041168,False,4,trace,5,2,True,True
2,665,3379,2.0,5,mobservice2,10,True,dbservice1,0,0.11535440385341644,1.1535440385341644,False,1,webservice2,9,0.18584845960140228,1.8584845960140228,False,3,mobservice2,5,0.13516870141029358,1.3516870141029358,True,5,trace,5,2,True,True
2,666,3387,2.0,5,mobservice2,10,True,dbservice1,0,0.12839919328689575,1.2839919328689575,False,14,redisservice2,7,0.2429366260766983,2.429366260766983,False,3,logservice1,2,0.15847241878509521,1.5847241878509521,False,4,trace,5,2,True,True
2,667,3388,2.0,5,mobservice2,10,True,redisservice1,6,0.11354687809944153,1.1354687809944153,False,12,webservice2,9,0.3221748173236847,3.221748173236847,False,3,logservice1,2,0.152374267578125,1.52374267578125,False,4,trace,5,2,True,True
2,668,3391,2.0,5,mobservice2,10,True,dbservice1,0,0.12530076503753662,1.2530076503753662,False,4,webservice2,9,0.27704471349716187,2.7704471349716187,False,2,logservice1,2,0.15200617909431458,1.5200617909431458,False,4,trace,5,2,True,True
2,669,3394,2.0,5,mobservice2,10,True,dbservice1,0,0.13191574811935425,1.3191574811935425,False,10,webservice2,9,0.2744470238685608,2.744470238685608,False,3,logservice1,2,0.15165336430072784,1.5165336430072784,False,4,trace,5,2,True,True
2,670,3406,2.0,5,mobservice2,10,True,dbservice1,0,0.13329337537288666,1.3329337537288666,False,3,webservice2,9,0.2308296263217926,2.308296263217926,False,2,logservice1,2,0.15250125527381897,1.5250125527381897,False,4,trace,5,2,True,True
2,671,3423,2.0,5,mobservice2,10,True,dbservice1,0,0.12720823287963867,1.2720823287963867,False,4,webservice2,9,0.28058165311813354,2.8058165311813354,False,4,mobservice2,5,0.14100831747055054,1.4100831747055054,True,5,trace,5,2,True,True
2,672,3430,2.0,5,mobservice2,10,True,redisservice1,6,0.11908984184265137,1.1908984184265137,False,18,webservice2,9,0.24603907763957977,2.4603907763957977,False,2,mobservice2,5,0.13248619437217712,1.3248619437217712,True,5,trace,5,2,True,True
2,673,3434,2.0,5,mobservice2,10,True,dbservice1,0,0.131372332572937,1.3137233257293701,False,10,webservice2,9,0.30602797865867615,3.0602797865867615,False,4,mobservice2,5,0.13371515274047852,1.3371515274047852,True,5,trace,5,2,True,True
2,674,3435,2.0,5,mobservice2,10,True,redisservice1,6,0.11026032269001007,1.1026032269001007,False,10,webservice2,9,0.3396683931350708,3.396683931350708,False,3,logservice1,2,0.15223613381385803,1.5223613381385803,False,4,trace,5,2,True,True
2,675,3436,2.0,5,mobservice2,10,True,webservice2,9,0.11708760261535645,1.1708760261535645,False,15,webservice2,9,0.2210204005241394,2.210204005241394,False,1,logservice1,2,0.1558089256286621,1.558089256286621,False,4,trace,5,2,True,True
2,676,3441,2.0,5,mobservice2,10,True,webservice2,9,0.13124224543571472,1.3124224543571472,False,12,webservice2,9,0.27666497230529785,2.7666497230529785,False,2,logservice1,2,0.15157750248908997,1.5157750248908997,False,4,trace,5,2,True,True
2,677,3453,2.0,4,mobservice1,10,True,webservice2,9,0.12779545783996582,1.2779545783996582,False,24,webservice2,9,0.38721567392349243,3.8721567392349243,False,5,mobservice2,5,0.13803577423095703,1.3803577423095703,False,5,trace,5,2,False,True
2,678,3458,2.0,5,mobservice2,10,True,webservice2,9,0.11815741658210754,1.1815741658210754,False,15,webservice2,9,0.3374183773994446,3.374183773994446,False,3,mobservice2,5,0.14653414487838745,1.4653414487838745,True,4,trace,5,2,True,True
2,679,3460,2.0,5,mobservice2,10,True,webservice2,9,0.12898346781730652,1.2898346781730652,False,14,redisservice2,7,0.24418096244335175,2.4418096244335175,False,7,mobservice2,5,0.1290873885154724,1.2908738851547241,True,5,trace,5,2,True,True
2,680,3463,2.0,5,mobservice2,10,True,webservice2,9,0.11458337306976318,1.1458337306976318,False,18,webservice2,9,0.20694509148597717,2.0694509148597717,False,1,redisservice1,6,0.12287823855876923,1.2287823855876923,False,2,trace,5,2,True,True
2,681,3470,2.0,5,mobservice2,10,True,redisservice1,6,0.13438719511032104,1.3438719511032104,False,19,webservice2,9,0.2540782690048218,2.5407826900482178,False,3,logservice1,2,0.1526344120502472,1.526344120502472,False,4,trace,5,2,True,True
2,682,3479,2.0,5,mobservice2,10,True,dbservice1,0,0.130222350358963,1.3022235035896301,False,18,webservice2,9,0.3330934941768646,3.3309349417686462,False,2,mobservice2,5,0.12946632504463196,1.2946632504463196,True,5,trace,5,2,True,True
2,683,3487,2.0,5,mobservice2,10,True,dbservice1,0,0.12203700840473175,1.2203700840473175,False,6,webservice2,9,0.2748396098613739,2.748396098613739,False,2,logservice1,2,0.15200775861740112,1.5200775861740112,False,4,trace,5,2,True,True
2,684,3489,2.0,5,mobservice2,10,True,webservice2,9,0.11477071046829224,1.1477071046829224,False,9,webservice2,9,0.3359922468662262,3.359922468662262,False,3,mobservice2,5,0.14284029603004456,1.4284029603004456,True,5,trace,5,2,True,True
2,685,3491,2.0,5,mobservice2,10,True,webservice2,9,0.11873939633369446,1.1873939633369446,False,16,redisservice2,7,0.2406664341688156,2.406664341688156,False,2,logservice1,2,0.156164288520813,1.5616428852081299,False,2,trace,5,2,True,True
2,686,3493,2.0,5,mobservice2,10,True,webservice2,9,0.11815199255943298,1.1815199255943298,False,16,webservice2,9,0.23034308850765228,2.303430885076523,False,3,logservice1,2,0.1519758105278015,1.5197581052780151,False,4,trace,5,2,True,True
2,687,3495,2.0,5,mobservice2,10,True,webservice2,9,0.11024092137813568,1.1024092137813568,False,11,webservice2,9,0.28110548853874207,2.8110548853874207,False,0,logservice1,2,0.15142524242401123,1.5142524242401123,False,4,trace,5,2,True,True
2,688,3502,2.0,5,mobservice2,10,True,dbservice1,0,0.13401660323143005,1.3401660323143005,False,42,redisservice2,7,0.21708957850933075,2.1708957850933075,False,4,logservice1,2,0.16173264384269714,1.6173264384269714,False,4,trace,5,2,True,True
2,689,3506,2.0,5,mobservice2,10,True,webservice2,9,0.12505078315734863,1.2505078315734863,False,11,webservice2,9,0.3835412263870239,3.8354122638702393,False,2,logservice1,2,0.1515505313873291,1.515505313873291,False,4,trace,5,2,True,True
2,690,3510,2.0,5,mobservice2,10,True,webservice2,9,0.11191688477993011,1.1191688477993011,False,15,redisservice2,7,0.28851401805877686,2.8851401805877686,False,4,logservice1,2,0.15200617909431458,1.5200617909431458,False,4,trace,5,2,True,True
2,691,3522,2.0,5,mobservice2,10,True,redisservice1,6,0.11236652731895447,1.1236652731895447,False,18,webservice2,9,0.26222771406173706,2.6222771406173706,False,2,logservice1,2,0.15200617909431458,1.5200617909431458,False,4,trace,4,2,False,True
2,692,3524,2.0,5,mobservice2,10,True,redisservice1,6,0.10672244429588318,1.0672244429588318,False,4,webservice2,9,0.407640665769577,4.07640665769577,False,3,logservice1,2,0.15208116173744202,1.5208116173744202,False,4,trace,4,2,False,True
2,693,3527,2.0,4,mobservice1,10,True,dbservice1,0,0.13249367475509644,1.3249367475509644,False,12,webservice2,9,0.28410136699676514,2.8410136699676514,False,2,webservice1,8,0.1597827821969986,1.597827821969986,False,5,trace,4,2,True,True
2,694,3540,2.0,4,mobservice1,10,True,webservice2,9,0.11135785281658173,1.1135785281658173,False,21,webservice2,9,0.3179192543029785,3.179192543029785,False,4,logservice1,2,0.15903747081756592,1.5903747081756592,False,4,trace,4,2,True,True
2,695,3552,2.0,4,mobservice1,10,True,dbservice1,0,0.11060307919979095,1.1060307919979095,False,3,webservice2,9,0.3515164256095886,3.5151642560958862,False,3,logservice1,2,0.15611901879310608,1.5611901879310608,False,4,trace,4,2,True,True
2,696,3559,2.0,5,mobservice2,10,True,dbservice1,0,0.12650461494922638,1.2650461494922638,False,6,webservice2,9,0.35383719205856323,3.5383719205856323,False,5,mobservice2,5,0.13427108526229858,1.3427108526229858,True,5,trace,4,2,False,True
2,697,3562,2.0,4,mobservice1,10,True,dbservice1,0,0.12858963012695312,1.2858963012695312,False,12,webservice2,9,0.3243185877799988,3.243185877799988,False,2,logservice1,2,0.15208321809768677,1.5208321809768677,False,4,trace,4,2,True,True
2,698,3563,2.0,5,mobservice2,10,True,dbservice1,0,0.12865445017814636,1.2865445017814636,False,30,mobservice2,5,0.24254250526428223,2.4254250526428223,True,1,logservice1,2,0.14348164200782776,1.4348164200782776,False,2,trace,4,2,False,True
2,699,3567,2.0,5,mobservice2,10,True,redisservice1,6,0.11888732016086578,1.1888732016086578,False,18,webservice2,9,0.3369196653366089,3.369196653366089,False,4,dbservice1,0,0.13497407734394073,1.3497407734394073,False,4,trace,4,2,False,True
2,700,3571,2.0,5,mobservice2,10,True,webservice2,9,0.13916373252868652,1.3916373252868652,False,16,webservice2,9,0.294025719165802,2.94025719165802,False,3,logservice1,2,0.15175873041152954,1.5175873041152954,False,4,trace,4,2,False,True
2,701,3574,2.0,5,mobservice2,10,True,dbservice1,0,0.12928935885429382,1.2928935885429382,False,13,webservice2,9,0.4102391004562378,4.102391004562378,False,4,mobservice2,5,0.1384757161140442,1.384757161140442,True,5,trace,4,2,False,True
2,702,3579,2.0,5,mobservice2,10,True,webservice2,9,0.1252557933330536,1.2525579333305359,False,23,mobservice2,5,0.21729455888271332,2.172945588827133,True,2,logservice1,2,0.15200617909431458,1.5200617909431458,False,4,trace,4,2,False,True
2,703,3584,2.0,5,mobservice2,10,True,redisservice1,6,0.11517149209976196,1.1517149209976196,False,12,webservice2,9,0.32729241251945496,3.2729241251945496,False,2,mobservice2,5,0.13853570818901062,1.3853570818901062,True,5,trace,4,2,False,True
2,704,3586,2.0,5,mobservice2,10,True,dbservice1,0,0.1289505809545517,1.289505809545517,False,4,webservice2,9,0.3442327380180359,3.442327380180359,False,4,logservice1,2,0.15229976177215576,1.5229976177215576,False,4,trace,4,2,False,True
2,705,3600,2.0,5,mobservice2,10,True,redisservice1,6,0.12637114524841309,1.2637114524841309,False,18,webservice2,9,0.29886049032211304,2.9886049032211304,False,2,logservice1,2,0.1520473062992096,1.520473062992096,False,4,trace,4,2,False,True
2,706,3604,2.0,4,mobservice1,10,True,dbservice1,0,0.11540140211582184,1.1540140211582184,False,6,redisservice2,7,0.2630632221698761,2.630632221698761,False,4,logservice1,2,0.15721383690834045,1.5721383690834045,False,4,trace,4,2,True,True
2,707,3605,2.0,5,mobservice2,10,True,webservice2,9,0.11273699998855591,1.127369999885559,False,15,redisservice2,7,0.27960100769996643,2.7960100769996643,False,2,logservice1,2,0.15208116173744202,1.5208116173744202,False,4,trace,4,2,False,True
2,708,3609,2.0,4,mobservice1,10,True,redisservice1,6,0.11950773000717163,1.1950773000717163,False,10,mobservice2,5,0.24504995346069336,2.4504995346069336,False,1,logservice1,2,0.1551607847213745,1.5516078472137451,False,2,trace,4,2,True,True
2,709,3613,2.0,5,mobservice2,10,True,redisservice1,6,0.11500442028045654,1.1500442028045654,False,20,redisservice2,7,0.3178767263889313,3.1787672638893127,False,4,mobservice2,5,0.13709965348243713,1.3709965348243713,True,5,trace,4,2,False,True
2,710,3617,2.0,4,mobservice1,10,True,dbservice1,0,0.11867760121822357,1.1867760121822357,False,2,webservice2,9,0.38488465547561646,3.8488465547561646,False,3,logservice1,2,0.15208321809768677,1.5208321809768677,False,4,trace,4,2,True,True
2,711,3619,2.0,5,mobservice2,10,True,logservice2,3,0.11897750943899155,1.1897750943899155,False,3,webservice2,9,0.27752113342285156,2.7752113342285156,False,2,logservice1,2,0.15208321809768677,1.5208321809768677,False,4,trace,4,2,False,True
2,712,3621,2.0,5,mobservice2,10,True,dbservice1,0,0.12780767679214478,1.2780767679214478,False,4,redisservice2,7,0.25478997826576233,2.5478997826576233,False,3,logservice1,2,0.158745676279068,1.58745676279068,False,2,trace,4,2,False,True
2,713,3622,2.0,5,mobservice2,10,True,webservice2,9,0.11405022442340851,1.140502244234085,False,12,mobservice2,5,0.19361193478107452,1.9361193478107452,True,1,logservice1,2,0.15200617909431458,1.5200617909431458,False,4,trace,4,2,False,True
2,714,3624,2.0,4,mobservice1,10,True,webservice2,9,0.1268371343612671,1.268371343612671,False,24,redisservice2,7,0.2240438461303711,2.240438461303711,False,4,logservice1,2,0.15235984325408936,1.5235984325408936,False,4,trace,4,2,True,True
2,715,3629,2.0,5,mobservice2,10,True,dbservice1,0,0.13090339303016663,1.3090339303016663,False,10,webservice2,9,0.36548367142677307,3.6548367142677307,False,4,logservice1,2,0.15244320034980774,1.5244320034980774,False,4,trace,4,2,False,True
2,716,3632,2.0,5,mobservice2,10,True,dbservice1,0,0.13580957055091858,1.3580957055091858,False,18,webservice2,9,0.3138766288757324,3.138766288757324,False,2,logservice1,2,0.15187150239944458,1.5187150239944458,False,4,trace,4,2,False,True
2,717,3634,2.0,4,mobservice1,10,True,webservice2,9,0.12904700636863708,1.2904700636863708,False,14,webservice2,9,0.2469225376844406,2.469225376844406,False,3,redisservice1,6,0.13783052563667297,1.3783052563667297,False,0,trace,4,2,True,True
2,718,3650,2.0,4,mobservice1,10,True,webservice2,9,0.11521312594413757,1.1521312594413757,False,20,mobservice2,5,0.21680134534835815,2.1680134534835815,False,1,mobservice2,5,0.1290530562400818,1.2905305624008179,False,5,trace,4,2,True,True
2,719,3658,2.0,4,mobservice1,10,True,redisservice1,6,0.11140286922454834,1.1140286922454834,False,16,mobservice1,4,0.21638940274715424,2.1638940274715424,True,4,mobservice2,5,0.1297093629837036,1.2970936298370361,False,5,trace,4,2,True,True
2,720,3660,2.0,4,mobservice1,10,True,dbservice1,0,0.12449786067008972,1.2449786067008972,False,4,redisservice2,7,0.34391477704048157,3.4391477704048157,False,2,logservice1,2,0.15249088406562805,1.5249088406562805,False,4,trace,4,2,True,True
2,721,3663,2.0,4,mobservice1,10,True,webservice2,9,0.12705828249454498,1.2705828249454498,False,14,webservice2,9,0.27257412672042847,2.7257412672042847,False,2,logservice1,2,0.15235984325408936,1.5235984325408936,False,4,trace,4,2,True,True
2,722,3666,2.0,5,mobservice2,10,True,dbservice1,0,0.12363442778587341,1.2363442778587341,False,8,webservice2,9,0.23195266723632812,2.3195266723632812,False,0,mobservice2,5,0.13648825883865356,1.3648825883865356,True,5,trace,4,2,False,True
2,723,3672,2.0,4,mobservice1,10,True,redisservice1,6,0.11456349492073059,1.145634949207306,False,6,mobservice1,4,0.24184317886829376,2.4184317886829376,True,3,logservice1,2,0.1504327952861786,1.5043279528617859,False,2,trace,4,2,True,True
2,724,3673,2.0,4,mobservice1,10,True,redisservice1,6,0.11317863315343857,1.1317863315343857,False,2,webservice2,9,0.32701605558395386,3.2701605558395386,False,2,logservice1,2,0.15186750888824463,1.5186750888824463,False,4,trace,4,2,True,True
2,725,3682,2.0,5,mobservice2,10,True,redisservice1,6,0.11696970462799072,1.1696970462799072,False,18,redisservice2,7,0.2972771227359772,2.9727712273597717,False,3,logservice1,2,0.1548428237438202,1.548428237438202,False,4,trace,4,2,False,True
2,726,3690,2.0,4,mobservice1,10,True,dbservice1,0,0.13727518916130066,1.3727518916130066,False,36,webservice2,9,0.3211820423603058,3.211820423603058,False,5,redisservice2,7,0.21813002228736877,2.1813002228736877,False,1,trace,4,2,True,True
2,727,3693,2.0,5,mobservice2,10,True,webservice2,9,0.11029213666915894,1.1029213666915894,False,13,redisservice2,7,0.2642638683319092,2.642638683319092,False,4,logservice1,2,0.15185964107513428,1.5185964107513428,False,4,trace,4,2,False,True
2,728,3695,2.0,5,mobservice2,10,True,webservice2,9,0.11890286207199097,1.1890286207199097,False,2,webservice2,9,0.22466491162776947,2.2466491162776947,False,3,logservice1,2,0.1570906937122345,1.570906937122345,False,4,trace,4,2,False,True
2,729,3700,2.0,4,mobservice1,10,True,webservice2,9,0.10900343954563141,1.090034395456314,False,15,webservice2,9,0.302712619304657,3.02712619304657,False,3,logservice1,2,0.15019917488098145,1.5019917488098145,False,2,trace,4,2,True,True
2,730,3709,2.0,5,mobservice2,10,True,webservice2,9,0.12309920787811279,1.230992078781128,False,4,redisservice2,7,0.4217572510242462,4.217572510242462,False,5,logservice1,2,0.15799561142921448,1.5799561142921448,False,4,trace,4,2,False,True
2,731,3714,2.0,4,mobservice1,10,True,webservice2,9,0.12339858710765839,1.2339858710765839,False,65,webservice2,9,0.337234228849411,3.37234228849411,False,5,mobservice2,5,0.15555675327777863,1.5555675327777863,False,5,trace,3,3,False,False
2,732,3723,2.0,4,mobservice1,10,True,webservice2,9,0.10954391956329346,1.0954391956329346,False,43,webservice2,9,0.3874107003211975,3.874107003211975,False,5,mobservice2,5,0.1579904556274414,1.579904556274414,False,5,trace,9,3,False,False
2,733,3724,3.0,8,webservice1,10,True,redisservice1,6,0.12297660112380981,1.2297660112380981,False,41,webservice2,9,0.35306867957115173,3.5306867957115173,False,5,mobservice2,5,0.14245231449604034,1.4245231449604034,False,6,trace,9,4,False,False
2,734,3725,2.0,5,mobservice2,10,True,dbservice1,0,0.11990876495838165,1.1990876495838165,False,36,webservice2,9,0.3656516671180725,3.656516671180725,False,6,mobservice2,5,0.13396964967250824,1.3396964967250824,True,6,trace,9,3,False,False
2,735,3726,3.0,8,webservice1,10,True,redisservice1,6,0.12387821078300476,1.2387821078300476,False,43,webservice2,9,0.324360728263855,3.24360728263855,False,4,mobservice2,5,0.1427466869354248,1.427466869354248,False,6,trace,8,3,True,True
2,736,3729,3.0,2,logservice1,10,True,redisservice1,6,0.13460150361061096,1.3460150361061096,False,49,webservice2,9,0.3236805200576782,3.2368052005767822,False,5,mobservice2,5,0.13645188510417938,1.3645188510417938,False,6,trace,7,3,False,True
2,737,3732,2.0,5,mobservice2,10,True,webservice2,9,0.1075294017791748,1.075294017791748,False,4,webservice2,9,0.2970865070819855,2.9708650708198547,False,2,mobservice2,5,0.1370433121919632,1.370433121919632,True,5,trace,5,2,True,True
2,738,3733,2.0,5,mobservice2,10,True,redisservice1,6,0.11016950011253357,1.1016950011253357,False,18,webservice2,9,0.30031293630599976,3.0031293630599976,False,4,mobservice2,5,0.13217706978321075,1.3217706978321075,True,5,trace,5,2,True,True
2,739,3734,2.0,5,mobservice2,10,True,redisservice1,6,0.1104927659034729,1.104927659034729,False,17,logservice1,2,0.17677465081214905,1.7677465081214905,False,1,mobservice2,5,0.1366858035326004,1.366858035326004,True,5,trace,5,2,True,True
2,740,3735,2.0,5,mobservice2,10,True,redisservice1,6,0.1104041337966919,1.104041337966919,False,17,webservice2,9,0.3301740884780884,3.301740884780884,False,3,mobservice2,5,0.12964165210723877,1.2964165210723877,True,5,trace,5,2,True,True
2,741,3740,2.0,5,mobservice2,10,True,dbservice1,0,0.12699225544929504,1.2699225544929504,False,5,redisservice2,7,0.22111430764198303,2.2111430764198303,False,4,mobservice2,5,0.13646288216114044,1.3646288216114044,True,5,trace,5,2,True,True
2,742,3741,2.0,5,mobservice2,10,True,dbservice1,0,0.13005240261554718,1.3005240261554718,False,5,webservice2,9,0.17569370567798615,1.7569370567798615,False,0,logservice2,3,0.12408974766731262,1.2408974766731262,False,4,trace,5,2,True,True
2,743,3747,2.0,5,mobservice2,10,True,dbservice1,0,0.11744289100170135,1.1744289100170135,False,4,redisservice2,7,0.304990291595459,3.04990291595459,False,5,mobservice2,5,0.1371273398399353,1.371273398399353,True,5,trace,5,2,True,True
2,744,3756,2.0,5,mobservice2,10,True,webservice2,9,0.12062066793441772,1.2062066793441772,False,11,webservice2,9,0.3412986993789673,3.412986993789673,False,4,mobservice2,5,0.14129991829395294,1.4129991829395294,True,5,trace,5,2,True,True
2,745,3757,2.0,5,mobservice2,10,True,dbservice1,0,0.12796278297901154,1.2796278297901154,False,8,webservice2,9,0.2479448765516281,2.479448765516281,False,3,mobservice2,5,0.13752037286758423,1.3752037286758423,True,5,trace,5,2,True,True
2,746,3759,2.0,5,mobservice2,10,True,webservice2,9,0.12138673663139343,1.2138673663139343,False,24,webservice2,9,0.33368703722953796,3.3368703722953796,False,3,dbservice1,0,0.1264723837375641,1.2647238373756409,False,3,trace,5,2,True,True
2,747,3767,2.0,5,mobservice2,10,True,dbservice1,0,0.130440354347229,1.30440354347229,False,11,webservice2,9,0.31118243932724,3.1118243932724,False,3,logservice2,3,0.1292082965373993,1.292082965373993,False,4,trace,5,2,True,True
2,748,3768,2.0,5,mobservice2,10,True,dbservice1,0,0.13468590378761292,1.3468590378761292,False,18,webservice2,9,0.2578708827495575,2.578708827495575,False,3,mobservice2,5,0.13792957365512848,1.3792957365512848,True,5,trace,5,2,True,True
2,749,3770,2.0,5,mobservice2,10,True,dbservice1,0,0.12523305416107178,1.2523305416107178,False,9,webservice2,9,0.2584557831287384,2.584557831287384,False,3,logservice1,2,0.12049299478530884,1.2049299478530884,False,0,trace,5,2,True,True
2,750,3776,2.0,5,mobservice2,10,True,dbservice1,0,0.12851466238498688,1.2851466238498688,False,5,webservice2,9,0.26032909750938416,2.6032909750938416,False,2,logservice2,3,0.11709544062614441,1.170954406261444,False,4,trace,5,2,True,True
2,751,3779,2.0,5,mobservice2,10,True,redisservice1,6,0.11984530836343765,1.1984530836343765,False,16,webservice2,9,0.18196940422058105,1.8196940422058105,False,0,mobservice2,5,0.13836272060871124,1.3836272060871124,True,5,trace,5,2,True,True
2,752,3783,2.0,5,mobservice2,10,True,webservice2,9,0.11656144261360168,1.1656144261360168,False,9,webservice2,9,0.26771092414855957,2.6771092414855957,False,2,mobservice2,5,0.13401243090629578,1.3401243090629578,True,5,trace,5,2,True,True
2,753,3787,2.0,5,mobservice2,10,True,dbservice1,0,0.1330709010362625,1.3307090103626251,False,30,webservice2,9,0.26287806034088135,2.6287806034088135,False,2,mobservice2,5,0.1383388787508011,1.3833887875080109,True,5,trace,5,2,True,True
2,754,3789,2.0,5,mobservice2,10,True,dbservice1,0,0.12799072265625,1.2799072265625,False,8,redisservice2,7,0.19954848289489746,1.9954848289489746,False,3,mobservice2,5,0.12955720722675323,1.2955720722675323,True,5,trace,5,2,True,True
2,755,3795,2.0,5,mobservice2,10,True,webservice2,9,0.11641049385070801,1.16410493850708,False,8,redisservice2,7,0.2989603281021118,2.989603281021118,False,4,mobservice2,5,0.13617940247058868,1.3617940247058868,True,5,trace,5,2,True,True
2,756,3803,2.0,5,mobservice2,10,True,logservice2,3,0.11527173966169357,1.1527173966169357,False,4,redisservice2,7,0.2788819372653961,2.788819372653961,False,3,logservice2,3,0.11895707249641418,1.1895707249641418,False,4,trace,5,2,True,True
2,757,3807,2.0,5,mobservice2,10,True,dbservice1,0,0.13287541270256042,1.3287541270256042,False,3,webservice2,9,0.23858699202537537,2.3858699202537537,False,1,mobservice2,5,0.1301775574684143,1.301775574684143,True,5,trace,5,2,True,True
2,758,3810,2.0,5,mobservice2,10,True,dbservice1,0,0.1279202550649643,1.279202550649643,False,11,redisservice2,7,0.2334858477115631,2.334858477115631,False,4,mobservice2,5,0.1386759728193283,1.386759728193283,True,5,trace,5,2,True,True
2,759,3815,2.0,5,mobservice2,10,True,dbservice1,0,0.135712131857872,1.35712131857872,False,11,redisservice2,7,0.24160921573638916,2.4160921573638916,False,5,mobservice2,5,0.13836272060871124,1.3836272060871124,True,5,trace,5,2,True,True
2,760,3822,2.0,5,mobservice2,10,True,webservice2,9,0.11670917272567749,1.167091727256775,False,15,webservice2,9,0.34586474299430847,3.4586474299430847,False,4,mobservice2,5,0.13907213509082794,1.3907213509082794,True,5,trace,5,2,True,True
2,761,3823,2.0,5,mobservice2,10,True,webservice2,9,0.12960019707679749,1.2960019707679749,False,15,webservice2,9,0.4096936285495758,4.096936285495758,False,3,mobservice2,5,0.14129991829395294,1.4129991829395294,True,5,trace,5,2,True,True
2,762,3825,3.0,7,redisservice2,10,True,dbservice1,0,0.12165113538503647,1.2165113538503647,False,15,webservice2,9,0.37493953108787537,3.7493953108787537,False,5,dbservice1,0,0.16456051170825958,1.6456051170825958,False,9,trace,5,3,False,True
2,763,3830,2.0,5,mobservice2,10,True,webservice2,9,0.12913921475410461,1.2913921475410461,False,10,webservice2,9,0.3008350133895874,3.008350133895874,False,1,mobservice2,5,0.13784737884998322,1.3784737884998322,True,5,trace,5,2,True,True
2,764,3837,2.0,5,mobservice2,10,True,dbservice1,0,0.1216118112206459,1.216118112206459,False,3,webservice2,9,0.24235951900482178,2.4235951900482178,False,1,mobservice2,5,0.13850851356983185,1.3850851356983185,True,5,trace,5,2,True,True
2,765,3839,2.0,5,mobservice2,10,True,dbservice1,0,0.11950977146625519,1.1950977146625519,False,13,webservice2,9,0.297183096408844,2.97183096408844,False,2,mobservice2,5,0.13836272060871124,1.3836272060871124,True,5,trace,5,2,True,True
2,766,3842,2.0,5,mobservice2,10,True,webservice2,9,0.12486869096755981,1.2486869096755981,False,12,webservice2,9,0.2263115495443344,2.263115495443344,False,2,mobservice2,5,0.13980431854724884,1.3980431854724884,True,5,trace,5,2,True,True
2,767,3844,2.0,5,mobservice2,10,True,webservice2,9,0.11896523833274841,1.1896523833274841,False,4,webservice2,9,0.2356429100036621,2.356429100036621,False,3,mobservice2,5,0.13974685966968536,1.3974685966968536,True,5,trace,5,2,True,True
2,768,3852,2.0,5,mobservice2,10,True,webservice2,9,0.13140520453453064,1.3140520453453064,False,12,webservice2,9,0.23217639327049255,2.3217639327049255,False,3,mobservice2,5,0.13285107910633087,1.3285107910633087,True,5,trace,5,2,True,True
2,769,3854,2.0,5,mobservice2,10,True,webservice2,9,0.1269061267375946,1.269061267375946,False,14,webservice2,9,0.29067328572273254,2.9067328572273254,False,4,mobservice2,5,0.13923104107379913,1.3923104107379913,True,5,trace,5,2,True,True
2,770,3855,2.0,5,mobservice2,10,True,webservice2,9,0.12514321506023407,1.2514321506023407,False,24,redisservice2,7,0.21769104897975922,2.176910489797592,False,2,mobservice2,5,0.13617940247058868,1.3617940247058868,True,5,trace,5,2,True,True
2,771,3857,2.0,5,mobservice2,10,True,dbservice1,0,0.13722659647464752,1.3722659647464752,False,12,webservice2,9,0.3588220477104187,3.588220477104187,False,2,logservice2,3,0.11941036581993103,1.1941036581993103,False,4,trace,5,2,True,True
2,772,3864,2.0,5,mobservice2,10,True,webservice2,9,0.13431915640830994,1.3431915640830994,False,8,webservice2,9,0.33439990878105164,3.3439990878105164,False,2,logservice2,3,0.12235978245735168,1.2235978245735168,False,4,trace,5,2,True,True
